Id,Category,Title,newyorker_summary,Lat,Lon,Address,GoogleCategoryName,Cid,ImageUrl,PlaceId,PostalCode,ReviewImageUrls/0,Street,TotalScore
5911,cafe,Yardsale,uncharted,40.7214567,-73.9932987,"213 Bowery, New York, NY 10002",Coffee shop,3019194829280961140,https://lh5.googleusercontent.com/p/AF1QipP_rtGgK2WdOKfhgFmUJCt0uoPfKuFF2J8Rwui6=w408-h544-k-no,ChIJ-T6srp9ZwokRdOL8arNV5ik,10002.0,,213 Bowery,
5912,cafe,% Arabica New York Nolita,"Subdued sweetness in Kyoto lattes captivates alongside the Spanish variant, drawing a crowd that basks in the studiously cozy vibe. Albeit, anticipatory tension mounts when espresso lags and restrooms close.",40.7225128,-73.9938232,"8 Prince St, New York, NY 10012",Coffee shop,15302695873166429172,https://lh5.googleusercontent.com/p/AF1QipO80_gk746WuXZ-n1YBgG6lN3FO0Zj7c8qmSA8j=w426-h240-k-no,ChIJO6_m4ZhZwokR9MvrydEYXtQ,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJKO18UfHthKL2A7yGaD7YEFoTMeXn52CRNuXTSjYOOyFJ25tupmp8toZbChQkQnMgby4qVzo9SrUua-m6zk6GRFyjcOX_0XhnVS_rIXDtHEQWvR8sXMe2LV6xk6xo_K2zE_SdwV5A,8 Prince St,4.3
5913,cafe,Swallow Cafe,"Disparate experiences thread through local coffee joints: some, like an off-tune symphony, offer clumpy mochas and overpriced mediocrity while others, charming as a New Yorker crossword on a Sunday, serve delightful brews amidst friendly",40.7182276,-73.9550036,"205 N 9th St, Brooklyn, NY 11211",Coffee shop,17382986404662965860,https://lh5.googleusercontent.com/p/AF1QipP0V3pN5dA0wb8m3ecWBdSNZ-ckk9RoXKzZFNNf=w408-h544-k-no,ChIJs8PyaVxZwokRZHZhOQnGPPE,11211.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJLuVICXhOrgFuo7CUt-1R4jch3BGkuXUsn6FzOusFhfIL0ccyWCbU5yybY_5vuZxOzYyrEWJVIsSSwOPe5cBqfu8DTzd-maqoS2nKKW5P81K2DYMZRjPMMRCxsYuteMNi6EXs4xmg,205 N 9th St,4.1
5914,cafe,Qahwah House,"Dive into the aromatic realm of Qahwah House, where Yemeni tea and pastries invite warmth and camaraderie. Despite the occasional mediocre American dessert, the vivacious honeycomb pastry triumphs, creating an oasis for tea aficionados",40.7185755,-73.9571869,"162 Bedford Ave, Brooklyn, NY 11211",Coffee shop,1755042332447972718,https://lh5.googleusercontent.com/p/AF1QipPLHgIVwYCD2T8bUFDnJg6IvnPxjng-67OiQ36V=w408-h544-k-no,ChIJncEfclNZwokRbp1V57MpWxg,11211.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJLRNDES9MRx_c2krMPd0mZsrQQEHaFBrxxtaaT784i_ZxUAPMIjAjLp1A_Mggimqk0DZ_CwzKxPvyGo3RWtd04gMDr9KAgC0FMpiRa2X8msPvaW8hZ0krJORVZVQtWHw1mYMUkG,162 Bedford Ave,4.8
5915,cafe,Starbucks,"Starbucks reviews run from glowing testimonies of early morning delights served by amiable baristas to biting critiques of weekend service disasters and perplexing policies on restrooms—consistency, it seems, is not on the menu.",40.7260069,-74.0055105,"150 Varick St, New York, NY 10013",Coffee shop,15514289036942939312,https://lh5.googleusercontent.com/p/AF1QipOjfPlSbEu1Zv-oZKgR4mzZkhiVUsBlMFFqnzqe=w480-h240-k-no,ChIJtzpqrOtZwokRsJS4Ta7TTdc,10013.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJL89vCSl9W3HqC-Qj5KT7WlCwSOL9UIUBChbjowQqEy1haSTsxmqFjt4nxdAk1_jbI86RgdTooqfjUesZ1CZdXy-xuwT37HeZMF1wXra9ar8qKw1uGtZXBiuk54KWuP2xDwzWxjfw,150 Varick St,3.6
5916,cafe,12 Matcha,uncharted,40.7259475,-73.9924179,"54 Bond St, New York, NY 10012",Cafe,11321295846802738869,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CITnmcgjKUrmWkKDKdCkdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.795721&pitch=0&thumbfov=100,ChIJYQM4uYJZwokRtU7IAZdSHZ0,10012.0,,54 Bond St,
5917,cafe,Tea Bar,"Tea enthusiasts suffer in the paradox of choice amid a forest of flavors, but the cozy ambiance soothes. Overpriced pastries though, and some found loud music a dampener on the tranquility.",40.7181464,-73.9554416,"506 Driggs Ave, Brooklyn, NY 11211",Tea house,14784280907134002017,https://lh5.googleusercontent.com/p/AF1QipOGO9CqfMhwZbP-rs-HWmB79M0bvspYA1J5k9Ej=w408-h306-k-no,ChIJ23ghRFxZwokRYeNPkSdRLM0,11211.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJJlgkCa4vL_1nIROanJThI6plWTYCFYgWIhjmGYWnY0j7e4q4_nukMWVeyQ1vRy6gVU4CLLQVWjRSbBYszJZ5GB55aWw-8tEe720Z55mEfw12Q-BMUgHcY7Oysw5ABS5kQwmWpu,506 Driggs Ave,4.3
5918,cafe,Rose Wolf Coffee,"In a whimsical nod to dietary inclusivity, Rose Wolf charms with its ""dirty chai"" and other spirited beverages, all served amidst the palpable buzz of community flyers and too-few seats. An establishment where even the espresso regrets its acerb",40.71773,-73.9451612,"427 Graham Ave, Brooklyn, NY 11211",Coffee shop,8560090632436977591,https://lh5.googleusercontent.com/p/AF1QipN7Ah4MB1F22Y6wr6xgkqDfMaekkwOgKdSV7IYW=w408-h306-k-no,ChIJfx2_hGtZwokRtw-OrxONy3Y,11211.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJI6RudvCq3SmBxJOhPhnKahoVbCM0Vrs9esiR2Cr88aKMVxzWfPPnvqj95FjNA3wX7BOTS3cy1JMbj98tURHoGbgQgUyoP5axWdPIc649Tw9R5ni15NyHXHOFry2rO3lhshQ122,427 Graham Ave,4.5
5919,cafe,Dr Smood,"Amid quiet tunes and ample seating, one finds solace in special avocado toast while contending with underwhelming kale salads and consistently dirty tables. Tip: Avail discounted drinks during happy hour.",40.7228891,-74.0013006,"470 Broome St, New York, NY 10013",Health food restaurant,14250795459398750042,https://lh5.googleusercontent.com/p/AF1QipNmeLVa9-JdHuwGdWk5a9z4eb9Zz7yBzfXpjZxM=w408-h272-k-no,ChIJl1ZS94tZwokRWk82ZPf-xMU,10013.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJKhOPyOXFX4mnVaei7DiXjbGv8c0Q9NRTntmjxkLii_Jsp6F6GV4gAyF_53fywNobTFQtEep4WxlQbNbqtjH3-DnZyHrrSorHDzGLqLXwhwZU49vsTC4gsD407XKtYXaMDYubcI,470 Broome St,3.6
5920,cafe,Ademi Coffee and Tea,"In SoHo's charming small cafés, bewitching interiors and snug seating clash dramatically with the bizarre symphony of tastes—from insipid smoothies to lauded lattes, making every sip a gamble.",40.7223233,-74.0011893,"465 Broome St, New York, NY 10013",Coffee shop,3084368676914264035,https://lh5.googleusercontent.com/p/AF1QipNkNFjtMX1WcYiAopovgk712sGcEp9pFQGS2tYY=w408-h544-k-no,ChIJpxUWVRFZwokR4_fQT_jgzSo,10013.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJIcdIUFEb03cDUjiQsdTNYvNu3fJ9AROfo14hpyUiBwFbDpfXfFZR63kMYiqtsE99-D3Y_zer95kZa4PwZWnA3MUiopszGEsglg5GG8atlxMWrcqUxY3MHlE1A5niYaguo_Lqe3,465 Broome St,3.7
5921,cafe,Chobani SoHo,"Whiffs of fresh berries mingle through Chobani Café’s cozy interior, leaving patrons in a euphoric daze, though one can't help but crave more seats amidst the enchantment.",40.7258068,-74.0011341,"152 Prince St, New York, NY 10012",Cafe,18190222504471742014,https://lh5.googleusercontent.com/p/AF1QipOeNrHNfokt66kzElAhvndVaiBiNlwUCPZj0TuN=w408-h306-k-no,ChIJs0qy041ZwokRPsZa7P2mcPw,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJIyf3x0qq7prM6c0wIgJGpPaNs2HK7wRvgSSRCdQNkwcNfvakl7NsSwYSizE75y4-iCVfTDsDv9D3Uk0A9pj_hlri15sh85p33K4L5rw5NoUP_XmGe9MbjQmDz8QfDV4nYa4CVkqg,152 Prince St,4.3
5922,cafe,Cafe miomio (Bar Mutsumi),"Tucked in the demure corners of the city, this apparently delightful patisserie promises luxe dacquoises and an amorphous menu of savory bites, though one may find prices aloft as if each item is a rare artifact.",40.7266844,-74.0064252,"61 Vandam St, New York, NY 10013",Cafe,17330280667355573096,https://lh5.googleusercontent.com/p/AF1QipPURvASB0Bkzs1Klkb5KC8nKy1I-eghVD5yrwG0=w408-h307-k-no,ChIJi6LyW_pZwokRaGuMe3KGgfA,10013.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJI1KIdJ-FECt5k7Ia02UFLt0K-4Zov5X29wsUNaEXwlSqyTKPqEAIx0kHWquhZUddl5X72hZCFz1M9u-tMzK0T4AuZ4Hrz__E4v7hQ7xKn_r1XrmlDtvsEWO3XHAiYV8D3y5JPT,61 Vandam St,4.4
5923,cafe,Republic Latin Fusion,"The ambient ecstasy of last night's soiree: Yearning plates demanding another bite, Camila ensuring each moment was a cherished bit of time, making Williamsburg's gem a beacon for gastro enthusiasts and cocktail connoisseurs alike.",40.7189734,-73.9548988,"181 N 10th St, Brooklyn, NY 11211",Latin American restaurant,9917722292955935490,https://lh5.googleusercontent.com/p/AF1QipOnlp-yLy3mr4oC2gQoHJ1H8f6sOl5XuHuF3603=w408-h272-k-no,ChIJn0_pmCpZwokRAnOcDOHTook,11211.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJI9Ql4y-dstTPFQcRWfA7I_4v-ShMG36bxvRMyZmfq72v9QD4dhi5yqMCPBD6lGmMtXgTSkCfJnDRn3sYmdaExfwoy2TKL6V4eAWGoMnNULt99xQYPbInHIi14fFWkupIH6Sodf,181 N 10th St,4.3
5924,cafe,Cork Cafe & Wine Bar,"Drenched in elegance and lacking pretense, this SoHo wine bar delights with its refined atmosphere, globe-spanning vinos, and the occasional stumble in wine etiquette—might one learn grace from a bottle?",40.7244902,-74.0032774,"69 Thompson St, New York, NY 10012",Wine bar,5205910691181166450,https://lh5.googleusercontent.com/p/AF1QipPq_tu0yK7-OzqF-TcDc07Gr4FGeIh-G5AWm7Fe=w408-h544-k-no,ChIJd-JJsaFZwokRcv9CCDEcP0g,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJI5XAYXC9vVbxEqy4KoXvP0_wZATDIywccnApAeZETL5ijSlsKd1RuWyjv06caBt-srABHsHZ2R8rXFbBWlio3amFR3g-nEObL2VlZEr0BilPUynfGCWwWAetuto-yjZruK5r5L,69 Thompson St,4.7
5925,cafe,Macizo NYC,uncharted,40.7226376,-74.0005861,"69 Mercer St, New York, NY 10012",Coffee shop,9107141532117688622,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cMYFy3LnLh7mzd13QPTDrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.18103&pitch=0&thumbfov=100,ChIJ21HQeCJZwokRLuEUxfgQY34,10012.0,,69 Mercer St,
5926,cafe,Marcy & Myrtle,"Despite the bustling Brooklyn scene, nestled within lies a hidden coffee niche of varied acclaim: some spots tantalize with standout espressos and vegan delights, while others falter, leaving banana-based doubts unappeased.",40.7207395,-73.9577317,"101 N 10th St, Brooklyn, NY 11249",Coffee shop,13883367930412129963,https://lh5.googleusercontent.com/p/AF1QipNL0157PxEXjbunP7VxRhPzRswTUobM5UgcN7M2=w426-h240-k-no,ChIJk83UF11ZwokRq95DUpOhq8A,11249.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJKAPTF31WmXk3keSZfR8EILTYXWJO0vh91viKWoRIbzkMNYth_lHc7pU5OgfG_b5kxmytVrLV_PNSximj3NuL6xGI3_S4aTOgp52xLLkrBdAG8TDeVafN2sXGW7JrMBccYwf9Eipg,101 N 10th St,4.4
5927,cafe,Cha Cha Matcha (NoHo),"Cha Cha Matcha emerges as a darling in the bustling city, with its vibrant decor and bevy of milk varieties. The matcha’s superiority is consistent amidst playful branding, yet the seating starts a minuscule war with the slamming door.",40.7254479,-73.9948252,"327 Lafayette St, New York, NY 10012",Cafe,10405317935924472863,https://lh5.googleusercontent.com/p/AF1QipNRn0KuJxTIxn9AUNC6ptqhw_moAa2EVGA2MVyA=w408-h398-k-no,ChIJTQCOeZdZwokRH2zHcYgdZ5A,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJILJ8cctqv5vWyifcHx5QrIq8VAzqzW2478DKWkIzVW6sq4x3DNTF46ZT8AhJfbEjlk8-c2dqrFp0VnArYy0U3bMH9UaVk9UUAti1PxTUgAYM9QfM5HGwx5S1kMg02C6ejKxG4,327 Lafayette St,4.2
5928,cafe,The Marquesina Coffee,"Sip Colombian specialty coffee or astonishing lemonade here, but arrive early; seating is as scarce as a polite conversation on the subway. The delightful owner-barista often pops up citywide.",40.7226376,-74.0005861,"69 Mercer St, New York, NY 10012",Espresso bar,17517865855623372970,https://lh5.googleusercontent.com/p/AF1QipMTrftXXOOIzeTkpq-3zckie1oYD59jqgNJvI8S=w408-h544-k-no,ChIJOVEJ0eNZwokRqiBgmy72G_M,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJKF176H_FIU9OhqkmUzvUvNn3srJSJxIpfOQlgxl5gYvzA1vRn8zPy7VAywzRmkoKAwF9vYe0etxFA-NGRg2fic7mgCh9c4TeZSf2WuD9o35fSmzA83eqek0tMUiGw8Hhy3or8OSQ,69 Mercer St,5.0
5929,cafe,Starbucks,"As we wade through the sea of disheartening experiences at this Starbucks location, one senses a troubling undercurrent of employee indifference. Eye rolls, unattended conversations, and scarce bathroom amenities paint a rather dystopian picture of morning caffeine rituals. Yet",40.7248169,-73.9876314,"49 1st Ave. #2, New York, NY 10003",Coffee shop,13377511926366693503,https://lh5.googleusercontent.com/p/AF1QipPWxc_e5uMmFrF_g_mKH52DfdKmFjtc3tKsmf6s=w408-h544-k-no,ChIJnS_8aoNZwokRf2ijTTh4prk,10003.0,,49 1st Ave. #2,4.0
5930,cafe,Caffe Paradiso,"In this charming nook, coffee flows alongside effusive warmth; their chocolate croissant, a flaky affair to remember. Secrets whispered here: stellar service, hush-hush. Keep it under your hat.",40.7220038,-73.9943176,"202B Elizabeth St, New York, NY 10012",Coffee shop,3608528388403201652,https://lh5.googleusercontent.com/p/AF1QipNcoF7PotU5Lry5bXQBMjIhiGlmHCVPcZ4zCpWR=w408-h544-k-no,ChIJJR04UgBZwokRdIavUHMRFDI,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJJ8H2KqBV-aoAy5-K1TAnsnVAoaGaYTtwwrAtkxVnUujGKhuONKA1IMJMMfULABu7g2oBB9kSBDMeCtEy27Ios3xPvaHGQQMwjugG_6drO3ObAQWf1U3uQVNUAH76RBndYizfqv,202B Elizabeth St,5.0
5931,cafe,Haraz Coffee House,"Drenched in the aromatic bliss of Turkish delights and Yemeni brews, Haraz Coffee House serves as a cosmopolitan oasis in SoHo, with pistachio lattes and saffron cakes charming the eclectic clientele.",40.7253393,-74.0037776,"210 Spring St, New York, NY 10012",Coffee shop,13677038086915452981,https://lh5.googleusercontent.com/p/AF1QipMe5n2WbQSuMPApQ4TH7P5O_ye4nlXgJPA9ePy8=w408-h433-k-no,ChIJ748f5D9ZwokRNXAVDq2Zzr0,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJIRRVHMZEy2I-7GwtjKNojKbd7VJ0u-gwIFALRvspMLo4cSh00o1wEOg0IZZ5WmUO6wTWFL4TUXbGHXoSjw0rH1FoaO18QRfBL3pRmvr35EclkU4oTML-JivviUxHJPNEG6UoMz_g,210 Spring St,4.5
5932,cafe,pinkFROG cafe,"Bathed in the glow of live piano, patrons sip on overpriced mysteries; a quaint hub where warmth comes from music, not heaters. Buyer beware: the mystery beer might just be a mundane Sapporo.",40.7177608,-73.9544456,"221 N 9th St, Brooklyn, NY 11211",Cafe,5677805535544769973,https://lh5.googleusercontent.com/p/AF1QipMljAxRBQix4jvvtAHqGROqHjt8I5IqF4JheBMF=w408-h354-k-no,ChIJif490AJZwokRtX3kYQ2ey04,11211.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJIu94Z9NOG-0fikHVHsFPy61auW1VnOvpak7MYxMZSU4EjsNfZFBxpYHvzeZB19dkbWXPJGmY_D6z6RPogvH9H2O_nI9rjD1vJcyJao_-asXcv9WzAKrQEOjat9CORuhl-0s-VM,221 N 9th St,4.7
5933,cafe,787 Coffee,"In a veritable festival of flavors, 787 Coffee tempts with Coquito to Tres Leches lattes, married splendidly with Puerto Rican pastries and buoyant, ever-cordial baristas. A must for latte enthusiasts with",40.7244179,-74.0029292,"72 Thompson St, New York, NY 10012",Coffee shop,8519340534972759691,https://lh5.googleusercontent.com/p/AF1QipMJjvL0g8UFNiXD0UpDWQpcGU-DQMzHyaZHvxAm=w408-h534-k-no,ChIJ9Tfdk8dZwokRiz6jQxTHOnY,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJJyc7yW26nGLyGqBxCclTdM_ONfveZqZh47qxoGJOYc7HGtjPV_p5NjKz1ePor2ZShmhFnEA4bXHQ-9VGEHnBmAN1k_Zl8ubAh9-Mj0eDWbIAgTB2GDwL0G-tWL1lXvFUtBcbQc8A,72 Thompson St,4.8
5934,cafe,Bilt Neighborhood Cafe,"Coffee worth discussing, in a place barely spacious enough to turn around. Yet despite unseated patrons and turbulent staff, their matcha earns applause, if not a full standing ovation. Misleading marketing, however, sours the sweetness.",40.7260895,-73.9936315,"31 Bond St, New York, NY 10012",Cafe,4091579530720521067,https://lh5.googleusercontent.com/p/AF1QipPJDbJGXl50yRvwXcTfGEKDlZjbFhkJtR3hQIyU=w408-h510-k-no,ChIJ711Q8TxZwokRayvbsuc1yDg,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJLRw8xH9YT-LezuF2PS8-3W8KvhAS7W7wBq8wCWVgg2qTVVbqTuiLAkxnEoeKiXIrFFXYWNUloDs45dm89HsV0cntiIScuc08NvCiHbZopNH3zXy3uy-aF9peP_rXkigyolBj_g,31 Bond St,4.5
5935,cafe,Chai Spice,uncharted,40.7200468,-73.9532057,"422 Driggs Ave, Brooklyn, NY 11211",Cafe,1189137114460710885,,ChIJb6LagYZZwokR5eepwOepgBA,11211.0,,422 Driggs Ave,
5936,cafe,Seven Grams Caffe Varick,"Amid a cadre of uneven culinary adventures, the dark chocolate coconut cookie struggles; intense yet lacking in size for its $7 ask. Elsewhere, vegan concoctions delight, particularly the tahani-flavored marvels—a clear victor. A mish",40.7274061,-74.00605,"175 Varick St, New York, NY 10014",Coffee shop,4554778897767944141,https://lh5.googleusercontent.com/p/AF1QipMl5YF99Y_cFsosvsQvUUR-ZWMy98ccNVTlTagR=w408-h544-k-no,ChIJM6230fRZwokRzU_nd0bTNT8,10014.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJKdQt1CMmhm3ndtidicvxEKKPrHgLtUCOSX9Gta77OrFFGlscZRzg2hm7r53jlaVq8kVIP7NCuA--4JbXaQXorG1jfnKg4-TFM6euf5Rxkd_MMNVyYpp4tyoREqr_W7HpP6T0xZ,175 Varick St,4.2
5937,cafe,RHYTHM ZERO | WILLIAMSBURG,"Proclaimed as the finest coffee sanctuary across America, this haven boasts transcendent Italian croissants—an idyllic retreat for weekend lethargy steeped in espresso and applause.",40.719021,-73.9533557,"209 N 11th St, Brooklyn, NY 11211",Coffee shop,16287208422309421609,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bMZ1ELl2wcOAN1vay1-s1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.983074&pitch=0&thumbfov=100,ChIJxSNlflVZwokRKeKASsTJB-I,11211.0,,209 N 11th St,5.0
5938,cafe,MAKEDA NY,Stepping into the store brings a sensory delight of scents and taste—a Soho sanctuary where hospitality meets creativity in each cup of exquisitely brewed coffee and artistically curated fragrances.,40.7250472,-74.0018035,"416 W Broadway, New York, NY 10012",Coffee shop,2413022062090789128,https://lh5.googleusercontent.com/p/AF1QipPPPngFLYexECfSLiZGgI83zQuT-OByl7k4PdvL=w408-h499-k-no,ChIJ1QTZR_FZwokRCCEa3sfGfCE,10012.0,,416 W Broadway,4.8
5939,cafe,NowHere,"Explore a charming SoHo gallery where Japanese art meets artisan coffee. Indulge in a slice of Yuzu Pound Cake or sample the chai. The attached café, as cozy as it is chic, promises return visits.",40.7222109,-74.002519,"40 Wooster St First Floor, New York, NY 10013",Art gallery,17449018705599219400,https://lh5.googleusercontent.com/p/AF1QipMpFWHYlVORy-e4qRIw6cnT66rUBA-COPj6hzo=w408-h544-k-no,ChIJR4Cu6oJZwokRyEZjWhBeJ_I,10013.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJLgn7kyajXXri6pRlLY5bHB5p_RwCSJ7lAy_LmUyYL_w1m_-cxxHZwI6xBfSutjwy8hFc6K-ztx0MsYwKwlztQu_gtJeWmEIrrL3ks1101XEzrS2whSMxsKknA1Xyx2ylrIcI_TCA,40 Wooster St First Floor,4.9
5940,cafe,McDonald's,"In the maelstrom of Manhattan's fast-food scene, this McDonald's oscillates between culinary mediocrity and understaffed chaos, yet proves a strangely magnetic hub for night owls and discount seekers.",40.7265241,-73.9857637,"102 1st Ave., New York, NY 10009",Fast food restaurant,14608386640287082249,https://lh5.googleusercontent.com/p/AF1QipMCSTBQ3v9YaD4yDz75PfqdMGiRd4jB9CpnzQ0k=w408-h408-k-no,ChIJcWEq7nVZwokRCaffM0Bqu8o,10009.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJItKfZWUits-BadxEmzLqhIzanuQFiPqAjKLBAPWPVVW4MJTqef0DTTarpcbamfuA223KUtIXMeUPDdMn-q50a-HxnTBVbOgZF3yux-uure5WqQtKp6OI1GbYpgS5gtnqPNeYui,102 1st Ave.,3.5
5941,cafe,Peddler,"Sipping their espresso, you taste the bright clarity that makes Peddler a jewel in Manhattan's crown—outshining fancier establishments with its earnest charm and mobile convenience. Yet some days, it's as elusive as a New York fairyt",40.7249191,-73.9958391,"300 Lafayette St, New York, NY 10012",Coffee shop,5138294902102735206,https://lh5.googleusercontent.com/p/AF1QipNMkXDG5gNiSGfAGvM1GLNwJsPu9S2nsbruekWp=w408-h273-k-no,ChIJQZ-UnY9ZwokRZrkIV_3jTkc,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJI0HZxKo720ouRNDtIVFBoO8nX8QaNJP95CuigY2XyFvQmY0t_KkZIZHkwEo0ND2VAEnZpkWH6YyvVtiAWJg_zu6g5KcGNAOXkkmb7XF4E9LLyFCaX34ygKGd_-NoVhC9dDstG5mQ,300 Lafayette St,4.2
5942,cafe,Dunkin',"A symphony of dissatisfaction and mediocre indulgence. Overpriced almond milk; underwhelming doughnut portions, yet the allure of bulk coffee and consistently questionable customer service beckons. Oddly, still a return-worthy masochistic treat.",40.727441,-74.0059255,"175 Varick St, New York, NY 10014",Coffee shop,825064875338263131,https://lh5.googleusercontent.com/p/AF1QipMerUHfmiKOQcPwaNNRSU0qhtPFFiED_m2BYZpK=w408-h305-k-no,ChIJ19llR41ZwokRW2ow-yE4cws,10014.0,,175 Varick St,3.8
5943,cafe,"Drip Drop Café, coffee shop","Drip Drop, a SoHo haven, delights with its cozy vibes and finely tuned coffees like an artisanal sonata. Yet, the modern tribulation of WiFi access sours the symphony. An adventure in both caffeine and connectivity!",40.7254115,-74.002083,"98 Thompson St, New York, NY 10012",Coffee shop,4491746069463994222,https://lh5.googleusercontent.com/p/AF1QipOyoitdBIf_idPoRkoPwHcXvmjqDD7mPiQdOx82=w408-h271-k-no,ChIJyfJXNphZwokRbo-oe0DjVT4,10012.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJK5MEC6ExzAytZRKWhOcShsWtLLvpn_BGTvnk3L6foaOf9pJudYRsjRo9aUHyzXrp5uhUyibKHnD6Hrr7fs6ZII5YgSQjvhkT14IyZAU4I4ghltI-cxO_zTfc1WpeipgkAYn20COg,98 Thompson St,4.8
5944,cafe,Thuma,"Thuma bed shines in craftsmanship, decadence marred only by a tragicomic concierge service that seems to relish in the art of evasion. A showroom that doubles as a juncture for coffee aficionados and design lovers.",40.7246032,-74.0010737,"99 Wooster St, New York, NY 10012",Furniture store,2132228256461601242,https://lh5.googleusercontent.com/p/AF1QipMZYhAGIIDesbQhK440FCfidUs_iMpOw8uuuZSY=w408-h544-k-no,ChIJZ2Rk41tZwokR2rlxXk0ylx0,10012.0,,99 Wooster St,3.6
5945,cafe,Bianco Latte NYC - Williamsburg,"This café, a paradox of charm and disappointment, reels in patrons with its dog-friendly demeanour and espresso, though some find the menu overpriced and the service lackluster. A spot of sonic displeasure—endless Spotify ads included.",40.7200569,-73.9551809,"109 Bedford Ave, Brooklyn, NY 11249",Cafe,16601052594149760163,https://lh5.googleusercontent.com/p/AF1QipNatjCdmAaLpHJ6G5DQNxIp6Y7dg9-jcCGrdc0s=w408-h384-k-no,ChIJdW0qy0BZwokRo5zf02DJYuY,11249.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJI8sorpi8_kko5YMdvzBgb90cEY0QCne6MzNs12dTieXfDvnGpYm-JhuGLN6SXl0EHbJTnxNLBLN0sK_C1FxEwGTnLjBWZQBR7rn9ILfjAQp_UqKQDuijTwOHH1VZUXnIYzxBPT,109 Bedford Ave,3.9
5946,cafe,Sui Café • Coffee Studio,"Nestled in a serene yoga sanctuary, Sui Cafe offers more than just sustenance; it's a retreat where the coffee rivals the city's best and the vibes promote tranquility—a true urban respite.",40.7259494,-74.0036613,"180 6th Ave, New York, NY 10013",Coffee shop,11754112926084852641,https://lh5.googleusercontent.com/p/AF1QipNnOw-EE536ms7IKU_JWQPRX8d24eh-CH2EG0jZ=w408-h544-k-no,ChIJB8V55BVZwokRoWsdKW7_HqM,10013.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJLM-aSj60AFbmFcOBa9SeUYvFSqMszPi9jQCJcwjhffyakyu_0HUFTb4d36u-bHYxs1Wbdcnat3wzin8TfwCI54C_MmOOOzsreDCCVJIPSPz_3iU6XnJDLotWA923GCswdkk8_Q,180 6th Ave,4.5
5947,cafe,La Sultana,"In the warm embrace of La Sultana, aficionados and novices mingle under the mellow glow of North African charm, drawn by Ali's unerring hospitality and an aromatic cornucopia of shisha.",40.7253745,-73.9877382,"124 E 4th St, New York, NY 10003",Hookah bar,15831616701768856309,https://lh5.googleusercontent.com/p/AF1QipPszq_QlsUp0Ah5jBrLAyoF75-IbQBSEtuPWgyQ=w408-h272-k-no,ChIJH9StWoNZwokR9fISwYIztds,10003.0,https://lh3.googleusercontent.com/geougc-cs/AIHozJKlK1ajgxB2VhnU3TAavR8wG0W8t6ihj3YDMaXyMXM9P8W-C6Mzy7DVA10o9Ji0kWnUr73YC46vdxMLMlN6-f8X3EOEayEs_xF0PK5wcLLbhaFXw4g0_yD--7YSsFK4_28AhZY,124 E 4th St,4.0
